mayorid,regionid.ch,city_id,city_id_year,year.x,cancel.year,prior.treat.cities.region,treatment.group,ur.totals,vote.totals,ur.voteshare,turnout,intercept.ns,nonstandard.coef,intercept.turnout,PositionCity,city_id.y,year.y,regionid,naive_counter,dumamargin,cancel,margin,margin.most.recent,naive_counter2,naive_counter3,dem,growth_1,pressfreedom,regelect_margin,regmarginXmargin,regmarginXmarginextended,URshare,UR_majority,gov_good,twoyrdum1,twoyrdum2,twoyrdum3,twoyrdum4,twoyrdum5,twoyrdum6,twoyrdum7,poppopprop,criminalpast,civsoc91,kprf99,education,pctRussian2002_new,lnAvgSalary,marginXdem,govgoodXmargin,opp_mayor1,introduce,mayorbefore,cancel_withouttwo,resource_grp,unempchg_1,unemployrate,diff_unemp,AvgSalary_demeaned_chg,marginXoppmayor,marginXmayorbefore,marginXduma,treat.group.07,treat.group.08,treat.group.11,treat.group.12,posttreat.07,posttreat.08,posttreat.11,posttreat.12,presidential,urgov,comp.scale2,comp.scale03_18,xconst.lag,pensioners.per.1000,ethnic.categorical,putin.app.3mo,govemploy.by.pop,mayor.cancel.year,elections.kept,elections.canceled,treat.appoint.newmayor,treat.appoint.oldmayor,mayor.start.year,mayor.tenure
533,16,174,174_2011,2011,NA,1,0,11269,37393,0.301366566,0.406243136,0.119,0.7048,-0.0399,Ust'-Ilimsk,174,2011,72,1,0.003354932,0,0.521200001,0.521200001,1,1,36,NA,somewhat not free,0.201873392,0.105216414,0.054838795,0.639999986,1,0.295,0,0,0,0,0,0,1,0.033994585,0,4,23.60000038,22.79999924,0.89882189,10.11932468,18.76320076,0.153753996,1,NA,0,0,13.2,-0.600000381,2.152920246,-0.488160372,NA,0.521200001,0,0.001748591,0,0,0,0,1,1,1,0,0,0,-0.222406565,0.037139987,4,299.4,Non-ethnic,0.67,13.72194719,0,1,0,0,0,2011,0
533,16,174,174_2012,2012,NA,2,0,23911,44587,0.53627739,0.591823633,0.2674,0.5303,-0.0236,Ust'-Ilimsk,174,2012,72,2,0.003354932,0,0.521200001,0.521200001,4,8,36,NA,somewhat not free,0.201873392,0.105216414,0.054838795,0.639999986,1,NA,0,0,0,0,0,0,1,0.033994585,0,4,23.60000038,22.79999924,0.89882189,10.26196575,18.76320076,NA,1,NA,0,0,NA,NA,2.184498787,0.031578541,90.21484375,0.521200001,0,0.001748591,0,0,0,0,1,1,1,1,1,0,-0.222406565,0.037139987,4,299.4,Non-ethnic,0.64,13.72194719,0,1,0,0,0,2011,1
544,16,177,177_2003,2003,2006,0,1,13468,49428,0.272477138,0.397870753,0.1349,0.142,-0.048,Usol'e-Sibirskoe,177,2003,72,5,0.041966315,0,0.108799972,0.108799972,25,125,33,101.1999969,somewhat free,NA,NA,NA,NA,NA,0.26,0,0,1,0,0,0,0,0.034678828,1,4,23.60000038,21,0.89882189,8.483222961,3.590399027,0.028287992,NA,NA,0,0,5.971428394,-0.099999428,1.586299062,0.252653003,-212.3417969,NA,0,0.004565934,1,0,0,0,0,0,0,0,0,0,0.633860029,0.121169973,5,263.2,Non-ethnic,0.76,9.310816087,0,0,1,0,0,2003,0
544,16,177,177_2004,2004,2006,0,1,28843,51591,0.55907038,0.815843672,0.2817,0.4833,-0.1131,Usol'e-Sibirskoe,177,2004,72,6,0.041966315,0,0.108799972,0.108799972,36,216,33,105.3000031,somewhat free,0.037397891,0.00406889,0.000442695,NA,0,0.19,0,0,1,0,0,0,0,0.034507029,1,4,23.60000038,23.70000076,0.89882189,8.669914246,3.590399027,0.020671995,NA,NA,0,0,5.971428394,0.599999428,1.79137826,0.205079198,-140.9462891,NA,0,0.004565934,1,0,0,0,0,0,0,0,1,0,0.633860029,0.121169973,5,263.2,Non-ethnic,0.82,9.310816087,0,0,1,0,0,2003,1
547,16,177,177_2007,2007,2006,0,1,31065,55918,0.55554562,0.832692563,0.2958,0.7356,-0.1349,Usol'e-Sibirskoe,177,2007,72,1,0.360689133,NA,NA,0.1088,1,1,36,112,somewhat free,NA,NA,NA,NA,0,0.64,0,0,0,0,1,0,0,0.034212995,0,4,23.60000038,24.10000038,0.89882189,9.302555084,NA,NA,NA,0,0,NA,4.1,-1.100000381,2.28922081,-0.60122633,-551.5732422,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0.684021884,0.145997014,4,277.1,Non-ethnic,0.82,12.74378819,0,0,1,1,0,2007,0
547,16,177,177_2008,2008,2006,0,1,36616,62432,0.586494106,0.677540915,0.3428,0.6375,-0.0518,Usol'e-Sibirskoe,177,2008,72,2,0.360689133,NA,NA,0.1088,4,8,36,109.0999985,somewhat not free,0.266452163,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0.034173425,0,4,23.60000038,23,0.89882189,9.542087555,NA,NA,NA,0,0,NA,4.5,-0.799999237,2.807439566,0.518218756,-793.3857422,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0.684021884,0.145997014,4,277.1,Non-ethnic,0.86,12.74378819,0,0,1,1,0,2007,1
548,16,177,177_2011,2011,2006,0,1,18574,51317,0.361946334,0.523606273,0.1677,0.5795,-0.0689,Usol'e-Sibirskoe,177,2011,72,1,NA,NA,NA,0.1088,1,1,36,NA,somewhat not free,NA,NA,NA,0.095238097,0,0.295,0,0,0,0,0,0,1,0.032880828,0,4,23.60000038,22.79999924,0.89882189,9.837454796,NA,NA,NA,0,0,NA,13.2,-0.600000381,1.670125127,-0.415378451,-411.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,-0.222406565,0.037139987,4,299.4,Non-ethnic,0.67,13.72194719,0,0,1,1,0,2011,0
542,16,177,177_2012,2012,2006,0,1,33265,60196,0.552611469,0.597990266,0.3081,0.4115,-0.0147,Usol'e-Sibirskoe,177,2012,72,1,-0.003469532,NA,NA,0.1088,1,1,36,NA,somewhat not free,NA,NA,NA,0.095238097,0,NA,0,0,0,0,0,0,1,0.032880828,0,4,23.60000038,22.79999924,0.89882189,9.985482216,NA,NA,NA,0,0,NA,NA,NA,2.46888113,0.798756003,-727.7851563,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,-0.222406565,0.037139987,4,299.4,Non-ethnic,0.64,13.72194719,0,0,1,1,0,2012,0
147,18,48,48_2003,2003,2007,0,1,38503,154539,0.249147464,0.235755087,0.1371,0.1859,0.0052,Kaliningrad,48,2003,24,6,0.108926773,0,0.444000006,0.444000006,36,216,31,109.5,somewhat not free,NA,NA,NA,NA,NA,0.21,0,0,1,0,0,0,0,0.449428767,0,3,19.79999924,20.60000038,0.823720992,8.639764786,13.76399994,0.09324,NA,NA,1,0,9.62857151,-1.600000381,1.041746378,0.142834783,-15.34179688,NA,0.444000006,0.048363488,0,1,0,0,0,0,0,0,0,0,0.574635443,0.11098452,5,231.7,Non-ethnic,0.76,11.68421053,147,0,1,0,0,2003,0
147,18,48,48_2004,2004,2007,0,1,113984,177963,0.640492687,0.560054229,0.3961,0.2536,0.0394,Kaliningrad,48,2004,24,7,0.108926773,0,0.444000006,0.444000006,49,343,31,109.3000031,somewhat not free,NA,NA,NA,NA,NA,0.22,0,0,1,0,0,0,0,0.449268341,0,3,19.79999924,24.70000076,0.823720992,8.95402813,13.76399994,0.097680002,NA,NA,1,0,9.62857151,0.400000095,0.630039215,-0.411707163,954.0537109,NA,0.444000006,0.048363488,0,1,0,0,0,0,0,0,1,0,0.574635443,0.11098452,5,231.7,Non-ethnic,0.82,11.68421053,147,0,1,0,0,2003,1
147,18,48,48_2007,2007,2007,0,1,100647,198784,0.506313385,0.301639708,0.3002,0.5191,0.1127,Kaliningrad,48,2007,24,10,0.333763063,1,0.444000006,0.444000006,100,1000,32,115.3000031,somewhat not free,0.052298024,0.023220323,0.010309824,0.391304344,0,0.46,0,0,0,0,1,0,0,0.449848413,0,3,19.79999924,25.79999924,0.823720992,9.600691795,14.20800018,0.204240009,NA,NA,1,0,12.2,-2.099999905,0.380617648,-0.076412141,-313.5732422,NA,0.444000006,0.148190796,0,1,0,0,1,0,0,0,0,0,0.593909114,0.135174971,4,242.2,Non-ethnic,0.82,14.65347594,147,0,1,0,0,2003,4
145,18,48,48_2008,2008,2007,0,1,107037,188929,0.566546163,0.427362001,0.3405,0.4343,0.075,Kaliningrad,48,2008,24,1,NA,NA,0.354099989,0.354099989,1,1,32,119.9000015,somewhat not free,NA,NA,NA,0.391304344,0,0.375,0,0,0,0,1,0,0,0.448568463,0,3,19.79999924,23.5,0.823720992,9.837134361,11.33119965,0.132787496,0,0,0,0,8.6,-1.099999905,1.193810463,0.813192844,179.6142578,0,0,NA,0,1,0,0,1,1,0,0,1,0,0.593909114,0.135174971,4,242.2,Non-ethnic,0.86,14.65347594,147,0,1,1,0,2008,0
145,18,48,48_2011,2011,2007,0,1,48142,190104,0.253240332,0.250270826,0.137,0.1275,0.0023,Kaliningrad,48,2011,24,2,-0.060452346,NA,NA,0.3541,4,8,32,NA,somewhat not free,NA,NA,NA,0.920000017,1,0.06,0,0,0,0,0,0,1,0.462366581,0,3,19.79999924,24.10000038,0.823720992,10.09427357,NA,NA,NA,0,1,0,6,-0.299999237,0.796173036,NA,-710.03125,NA,NA,NA,0,1,0,0,1,1,1,0,0,1,0.593909114,0.135174971,4,260.5,Non-ethnic,0.67,14.88912355,147,0,1,1,0,2008,3
151,19,49,49_2003,2003,2010,0,1,49326,154496,0.319270402,0.447283472,0.1632,0.0833,-0.064,Kaluga,49,2003,6,2,0.179626316,0,0.410600007,0.410600007,4,8,28,102.5,not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.336164206,0,3,29.39999962,23.89999962,0.934668481,8.859789848,11.49680042,0.139604002,NA,NA,0,0,0.485714287,0.599999905,0.538828671,-0.190467596,-352.3417969,NA,0,0.073754564,0,0,1,0,0,0,0,0,0,0,-0.091641144,-0.003601825,5,289.7,Non-ethnic,0.76,11.02429543,0,0,1,0,0,2003,0
151,19,49,49_2004,2004,2010,0,1,100941,151772,0.665083151,0.796060105,0.3419,0.5074,-0.0642,Kaluga,49,2004,6,3,0.179626316,0,0.410600007,0.410600007,9,27,28,107.5999985,not free,NA,NA,NA,NA,NA,0.45,0,0,1,0,0,0,0,0.33672595,0,3,29.39999962,20.89999962,0.934668481,9.054037094,11.49680042,0.184770003,NA,NA,0,0,0.485714287,-0.5,0.64328438,0.104455709,377.0537109,NA,0,0.073754564,0,0,1,0,0,0,0,0,1,0,-0.091641144,-0.003601825,5,289.7,Non-ethnic,0.82,11.02429543,0,0,1,0,0,2003,1
148,19,49,49_2007,2007,2010,1,1,81433,147790,0.551004804,0.595887742,0.2673,0.6586,-0.0185,Kaluga,49,2007,6,3,0.390515268,0,0.20979999,0.20979999,9,27,29,106.6999969,not free,0.081942528,0.017191542,0.003606785,NA,0,0.54,0,0,0,0,1,0,0,0.324563086,0,3,29.39999962,25.29999924,0.934668481,9.562052727,6.084199905,0.113291994,1,NA,0,0,0.5,-0.099999905,0.531537712,-0.018972158,-843.5732422,0.20979999,0,0.081930101,0,0,1,0,1,0,0,0,0,1,0.191052026,0.086794069,4,289.4,Non-ethnic,0.82,12.73280943,0,0,1,0,0,2007,0
152,19,49,49_2008,2008,2010,1,1,107178,172227,0.622306607,0.742433486,0.3536,0.594,-0.071,Kaluga,49,2008,6,1,NA,0,0.578700006,0.578700006,1,1,29,112.5999985,not free,NA,NA,NA,NA,0,0.515,0,0,0,0,1,0,0,0.325612843,0,3,29.39999962,22.79999924,0.934668481,9.753885269,16.78230095,0.298030496,0,NA,0,0,0.7,-0.599999905,0.71090728,0.179369569,-755.3857422,0,0,NA,0,0,1,0,1,1,0,0,1,1,0.191052026,0.086794069,4,289.4,Non-ethnic,0.86,12.73280943,0,0,1,0,0,2008,0
153,19,49,49_2011,2011,2010,1,1,49692,147858,0.336079211,0.431938442,0.1669,0.3178,-0.0454,Kaluga,49,2011,6,1,0.09775576,NA,NA,0.5787,1,1,29,NA,not free,NA,NA,NA,0.92592591,1,0.47625,0,0,0,0,0,0,1,0.34163332,0,3,29.39999962,26,0.934668481,10.05332851,NA,NA,NA,0,0,NA,0.4,0.300000191,0.547248185,-0.170946598,29.96875,NA,NA,NA,0,0,1,0,1,1,1,0,0,1,-0.111090791,0.050508393,4,297.5,Non-ethnic,0.67,13.35813492,0,0,1,1,0,2011,0
153,19,49,49_2012,2012,2010,1,1,95190,170788,0.55735766,0.563673545,0.32,0.3289,-3.00E-04,Kaluga,49,2012,6,2,0.09775576,NA,NA,0.5787,4,8,29,NA,not free,NA,NA,NA,0.92592591,1,NA,0,0,0,0,0,0,1,0.34163332,0,3,29.39999962,26,0.934668481,10.27024651,NA,NA,NA,0,0,NA,NA,NA,0.432257265,-0.11499092,1913.214844,NA,NA,NA,0,0,1,0,1,1,1,1,1,1,-0.111090791,0.050508393,4,297.5,Non-ethnic,0.64,13.35813492,0,0,1,1,0,2011,1
308,19,103,103_2003,2003,2005,0,1,11211,42759,0.262190416,0.201518622,0.1311,0.1023,0.0328,Obninsk,103,2003,6,2,0.094008252,0,0.266299963,0.266299963,4,8,28,102.5,not free,NA,NA,NA,NA,NA,0.34,0,0,1,0,0,0,0,0.102058485,0,3,29.39999962,23.89999962,0.934668481,8.157083511,7.456398964,0.090541989,NA,NA,0,0,0.485714287,0.599999905,0.722322345,-0.012114406,-531.3417969,NA,0,0.025034394,1,0,0,0,0,0,0,0,0,0,-0.091641144,-0.003601825,5,289.7,Non-ethnic,0.76,11.02429543,0,0,1,0,0,2003,0
308,19,103,103_2004,2004,2005,0,1,31463,46835,0.671783922,0.695785333,0.3586,0.4999,-0.0117,Obninsk,103,2004,6,3,0.094008252,0,0.266299963,0.266299963,9,27,28,107.5999985,not free,0.005328804,0.00141906,0.000377896,NA,NA,0.45,0,0,1,0,0,0,0,0.102715075,0,3,29.39999962,20.89999962,0.934668481,8.374015808,7.456398964,0.119834982,NA,NA,0,0,0.485714287,-0.5,0.818232358,0.095910013,-287.9462891,NA,0,0.025034394,1,0,0,0,0,0,0,0,1,0,-0.091641144,-0.003601825,5,289.7,Non-ethnic,0.82,11.02429543,0,0,1,0,0,2003,1
312,19,103,103_2007,2007,2005,0,1,25399,47739,0.532038794,0.508382077,0.2868,0.3601,0.0138,Obninsk,103,2007,6,2,0.391728133,NA,NA,0.2663,4,8,29,106.6999969,not free,NA,NA,NA,NA,0,0.54,0,0,0,0,1,0,0,0.104731619,0,3,29.39999962,25.29999924,0.934668481,9.000236511,NA,NA,NA,0,0,NA,0.5,-0.099999905,0.958500147,NA,-1334.573242,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0.191052026,0.086794069,4,289.4,Non-ethnic,0.82,12.73280943,0,0,1,1,0,2007,0
312,19,103,103_2008,2008,2005,0,1,33172,52971,0.626229446,0.762351014,0.3607,0.4988,-0.0813,Obninsk,103,2008,6,3,0.391728133,NA,NA,0.2663,9,27,29,112.5999985,not free,NA,NA,NA,NA,0,0.515,0,0,0,0,1,0,0,0.105080985,0,3,29.39999962,22.79999924,0.934668481,9.240190506,NA,NA,NA,0,0,NA,0.7,-0.599999905,1.162579179,0.204079032,-1563.385742,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,0.191052026,0.086794069,4,289.4,Non-ethnic,0.86,12.73280943,0,0,1,1,0,2007,1
307,19,103,103_2011,2011,2005,0,1,12867,46623,0.275979667,0.348125175,0.1405,0.2296,-0.0367,Obninsk,103,2011,6,1,0.02517781,NA,NA,0.2663,1,1,29,NA,not free,NA,NA,NA,0.535714269,1,0.47625,0,0,0,0,0,0,1,0.105188638,0,3,29.39999962,26,0.934668481,10.23315048,NA,NA,NA,0,0,NA,0.4,0.300000191,1.003585339,0.014490306,531.96875,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,-0.111090791,0.050508393,4,297.5,Non-ethnic,0.67,13.35813492,0,0,1,1,0,2011,0
307,19,103,103_2012,2012,2005,0,1,27642,55141,0.501296676,0.680800886,0.3016,0.4225,-0.1076,Obninsk,103,2012,6,2,0.02517781,NA,NA,0.2663,4,8,29,NA,not free,NA,NA,NA,0.535714269,1,NA,0,0,0,0,0,0,1,0.105188638,0,3,29.39999962,26,0.934668481,10.40389919,NA,NA,NA,0,0,NA,NA,NA,0.753539085,-0.250046253,1463.214844,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,-0.111090791,0.050508393,4,297.5,Non-ethnic,0.64,13.35813492,0,0,1,1,0,2011,1
343,20,115,115_2003,2003,2011,0,1,26125,79249,0.329657157,0.157545448,0.2067,0.3879,0.0892,Petropavlovsk-Kamchatskij,115,2003,84,3,NA,0,0.300000012,0.300000012,9,27,27,96.40000153,somewhat free,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.59277755,0,3,17.79999924,21.5,0.80854845,8.896724701,8.100000381,NA,NA,NA,1,0,3.700000048,-2.899999619,1.418506742,-0.238959908,151.6582031,NA,0.300000012,NA,0,0,0,1,0,0,0,0,0,0,1.129865932,0.206473141,5,234,Non-ethnic,0.76,17,346,0,1,0,0,2003,0
NA,20,115,115_2004,2004,2011,0,1,61893,88480,0.699514014,0.700717316,0.6018,-2.0282,1.00E-04,Petropavlovsk-Kamchatskij,115,2004,84,NA,NA,0,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593,NA,3,17.8,NA,0.8085,8.9,NA,NA,NA,NA,0,NA,NA,NA,1.29468894,-0.123817801,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1.129865932,0.206473141,5,234,Non-ethnic,0.82,17,346,0,1,0,0,2003,1
346,20,115,115_2007,2007,2011,0,1,49784,83543,0.595908694,0.676972607,0.5072,-0.2353,-0.0475,Petropavlovsk-Kamchatskij,115,2007,84,3,0.490749091,0,0.338400006,0.338400006,9,27,29,105.6999969,somewhat free,0.467685133,0.158264652,0.053556759,0.875,1,0.17,0,0,0,0,1,0,0,0.601287007,0,3,17.79999924,24.79999924,0.80854845,9.893992424,9.81360054,0.057528,1,NA,0,0,3.5,-0.399999619,1.259432793,0.070989013,650.4267578,0.338400006,0,0.166069493,0,0,0,1,1,0,0,0,0,1,0.874459907,0.162548375,4,254.6,Non-ethnic,0.82,25.31707317,346,0,1,0,0,2007,0
346,20,115,115_2008,2008,2011,0,1,54094,80119,0.675170684,0.677397115,0.5712,-1.7203,-0.0113,Petropavlovsk-Kamchatskij,115,2008,84,4,0.490749091,0,0.338400006,0.338400006,16,64,29,105.8000031,somewhat free,0.467685133,0.158264652,0.053556759,0.875,1,NA,0,0,0,0,1,0,0,0.60080713,0,3,17.79999924,21.5,0.80854845,10.15108967,9.81360054,NA,1,NA,1,0,3,0.699999809,0.929765105,-0.329667687,2046.614258,0.338400006,0.338400006,0.166069493,0,0,0,1,1,1,0,0,1,1,-1.049323747,-0.062168179,4,254.6,Non-ethnic,0.86,25.31707317,346,0,1,0,0,2007,1
346,20,115,115_2011,2011,2011,0,1,32710,75047,0.435860194,0.578529202,0.391,-1.2145,-0.0755,Petropavlovsk-Kamchatskij,115,2011,84,7,NA,1,0.026999969,0.026999969,49,343,29,NA,somewhat free,0.467685133,0.012627484,0.000340942,0.875,1,0.11,0,0,0,0,0,0,1,0.558058083,0,3,17.79999924,34.09999847,0.80854845,10.73323917,0.782999098,0.002969997,0,NA,1,1,4,-0.599999905,1.092039704,-0.118074894,1676.96875,0,0.026999969,NA,0,0,0,1,1,1,1,0,0,1,-1.049323747,-0.062168179,4,286.6,Non-ethnic,0.67,24.940625,346,0,1,0,0,2007,4
344,20,115,115_2012,2012,2011,0,1,51272,87834,0.583737505,0.572334588,0.4853,-0.0939,0.0031,Petropavlovsk-Kamchatskij,115,2012,84,1,0.257043779,NA,NA,0.027,1,1,29,NA,somewhat free,0.221849903,NA,NA,0.756550014,1,NA,0,0,0,0,0,0,1,0.558058083,0,3,17.79999924,34.09999847,0.80854845,10.84636211,NA,NA,NA,0,0,NA,NA,NA,1.104522347,0.012482643,1777.214844,NA,NA,NA,0,0,0,1,1,1,1,1,1,1,0.270563293,0.096342931,4,286.6,Non-ethnic,0.64,24.940625,346,0,1,1,0,2012,0
500,21,161,161_2003,2003,2005,0,1,8973,30015,0.298950525,0.369337992,0.105,0.3597,-0.0251,Cherkessk,161,2003,35,3,0.533510208,0,0.364899993,0.364899993,9,27,21,107.4000015,not free,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.2670663,0,2,40.79999924,27,0.336491674,7.999007225,7.662899971,NA,NA,NA,0,0,1.728571415,-6.799999237,0.866447091,-0.410202026,-594.3417969,NA,0,0.194677874,1,0,0,0,0,0,0,0,0,NA,0.619053882,0.11862361,5,261.1,Majority-minority_republic,0.76,11.91304348,0,0,1,0,0,2003,0
500,21,161,161_2004,2004,2005,0,1,33652,50270,0.669425104,0.762987312,0.4093,0.4889,-0.0606,Cherkessk,161,2004,35,4,0.533510208,0,0.364899993,0.364899993,16,64,21,101.8000031,not free,0.212652251,0.077596806,0.028315074,NA,NA,NA,0,0,1,0,0,0,0,0.269093722,0,2,40.79999924,25.10000038,0.336491674,8.179760933,7.662899971,NA,NA,NA,1,0,1.728571415,7.100000381,1.203915715,0.337468624,-542.9462891,NA,0.364899993,0.194677874,1,0,0,0,0,0,0,0,1,NA,0.619053882,0.11862361,5,261.1,Majority-minority_republic,0.82,11.91304348,0,0,1,0,0,2003,1
501,21,161,161_2007,2007,2005,0,1,65021,74438,0.873492034,1.096613439,0.7423,0.3743,-0.2019,Cherkessk,161,2007,35,2,0.820095062,NA,NA,0.3649,4,8,22,113.5,not free,NA,NA,NA,0.899999976,1,NA,0,0,0,0,1,0,0,0.271710634,0,2,40.79999924,22.60000038,0.336491674,8.911664963,NA,NA,NA,0,0,NA,1.9,5.799999237,1.212682843,0.192397475,-1450.573242,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,-0.524549382,0.000854311,4,259.7,Majority-minority_republic,0.82,13.95922747,0,0,1,1,0,2007,0
501,21,161,161_2008,2008,2005,0,1,66970,75261,0.889836702,1.194644386,0.783,-0.047,-0.2734,Cherkessk,161,2008,35,3,0.820095062,NA,NA,0.3649,9,27,22,103.6999969,not free,NA,NA,NA,0.899999976,1,NA,0,0,0,0,1,0,0,0.273183614,0,2,40.79999924,32.59999847,0.336491674,9.136155128,NA,NA,NA,0,0,NA,1.7,-1.100000381,1.117152572,-0.095530272,-1894.385742,NA,NA,NA,1,0,0,0,1,1,0,0,1,NA,-0.524549382,0.000854311,4,259.7,Majority-minority_republic,0.86,13.95922747,0,0,1,1,0,2007,1
501,21,161,161_2011,2011,2005,0,1,76737,85681,0.895612796,1.326499848,0.8164,-0.1164,-0.3977,Cherkessk,161,2011,35,6,0.803342342,NA,NA,0.3649,36,216,22,NA,not free,0.535716712,NA,NA,0.899999976,1,0.144,0,0,0,0,0,0,1,0.298642486,0,2,40.79999924,30.29999924,0.336491674,9.669915199,NA,NA,NA,0,1,NA,1.3,-3.699999809,1.154153824,-0.274020433,-1237.03125,NA,NA,NA,1,0,0,0,1,1,1,0,0,NA,-1.446880085,-0.109912489,4,241.5,Majority-minority_republic,0.67,14.01263158,0,0,1,1,0,2007,4
502,21,161,161_2012,2012,2005,0,1,72295,80040,0.903235882,1.139243379,0.7805,0.0955,-0.2088,Cherkessk,161,2012,35,1,NA,NA,NA,0.3649,1,1,22,NA,not free,NA,NA,NA,0.899999976,1,NA,0,0,0,0,0,0,1,0.298642486,0,2,40.79999924,30.29999924,0.336491674,9.893538475,NA,NA,NA,0,0,NA,NA,NA,1.259814024,0.1056602,253.2148438,NA,NA,NA,1,0,0,0,1,1,1,1,1,NA,-1.446880085,-0.109912489,4,241.5,Majority-minority_republic,0.64,14.01263158,0,0,1,1,0,2012,0
159,22,53,53_2003,2003,NA,0,0,84650,210988,0.401207652,0.629648806,0.2013,0.6114,-0.1102,Kemerovo,53,2003,74,12,0.261811584,0,0.469700009,0.469700009,144,1728,22,103.8000031,not free,NA,NA,NA,NA,NA,0.82,0,0,1,0,0,0,0,0.182325527,0,4,28.89999962,19,0.919174016,8.787830353,10.33339977,0.385154009,1,NA,1,0,27.48571396,-0.699999809,1.514280438,-0.032353997,263.6582031,0.469700009,0.469700009,0.122972906,0,0,0,0,0,0,0,0,0,0,-2.016440172,-0.334629044,5,280.3,Non-ethnic,0.76,7.237116992,0,1,0,0,0,2003,0
159,22,53,53_2004,2004,NA,0,0,194180,279711,0.694216531,0.996958163,0.4669,0.5268,-0.2141,Kemerovo,53,2004,74,13,0.261811584,0,0.392199993,0.392199993,169,2197,22,107,not free,NA,NA,NA,NA,NA,0.79,0,0,1,0,0,0,0,0.182500482,0,4,28.89999962,20.39999962,0.919174016,8.978786469,8.628399849,0.309837997,1,NA,1,0,27.48571396,0.5,1.427138448,-0.087141991,246.0537109,0.392199993,0.392199993,0.102682501,0,0,0,0,0,0,0,0,1,0,-2.016440172,-0.334629044,5,280.3,Non-ethnic,0.82,7.237116992,0,1,0,0,0,2003,1
159,22,53,53_2007,2007,NA,0,0,228800,306122,0.74741443,1.097913426,0.5196,0.6361,-0.2542,Kemerovo,53,2007,74,16,0.666906416,0,0.392199993,0.392199993,256,4096,21,107.1999969,not free,NA,NA,NA,0.885714293,1,0.88,0,0,0,0,1,0,0,0.184080094,0,4,28.89999962,21.29999924,0.919174016,9.743260384,8.236200333,0.345135987,1,NA,1,0,23.7,-1.300000191,1.078979373,-0.006593466,-701.5732422,0.392199993,0.392199993,0.261560678,0,0,0,0,1,0,0,0,0,1,-2.016440172,-0.334629044,4,285.1,Non-ethnic,0.82,9.666906475,0,1,0,0,0,2003,4
159,22,53,53_2008,2008,NA,0,0,231963,332815,0.696972793,0.869421796,0.5528,0.1938,-0.1373,Kemerovo,53,2008,74,17,0.666906416,0,0.392199993,0.392199993,289,4913,21,106.8000031,not free,0.761101007,0.298503816,0.117073195,0.885714293,1,0.84,0,0,0,0,1,0,0,0.184436604,0,4,28.89999962,31,0.919174016,9.979151726,8.236200333,0.329447985,1,NA,1,0,28.4,-1,1.149024248,0.070044875,771.6142578,0.392199993,0.392199993,0.261560678,0,0,0,0,1,1,0,0,1,1,-2.016440172,-0.334629044,4,285.1,Non-ethnic,0.86,9.666906475,0,1,0,0,0,2003,5
159,22,53,53_2011,2011,NA,0,0,159902,282706,0.565612332,0.966277745,0.3506,0.4221,-0.2615,Kemerovo,53,2011,74,20,0.40587467,0,0.721699953,0.721699953,400,8000,21,NA,not free,0.761101007,0.549286544,0.396420073,1,1,0.716604245,0,0,0,0,0,0,1,0.19008261,0,4,28.89999962,21.29999924,0.919174016,10.11459923,15.15569878,0.517173231,0,NA,1,0,35.1,-0.699999809,1.162170768,-0.387251258,-211.03125,0,0.721699953,0.292919725,0,0,0,0,1,1,1,0,0,1,-2.602443839,-0.248689285,4,304.8,Non-ethnic,0.67,9.574336605,0,1,0,0,0,2003,8
159,22,53,53_2012,2012,NA,0,0,237239,331635,0.715361768,1.162451996,0.5157,0.5457,-0.3444,Kemerovo,53,2012,74,21,0.40587467,0,0.721699953,0.721699953,441,9261,21,NA,not free,0.761101007,0.549286544,0.396420073,1,1,NA,0,0,0,0,0,0,1,0.19008261,0,4,28.89999962,21.29999924,0.919174016,10.25269985,15.15569878,NA,0,NA,1,0,NA,NA,0.944608748,-0.21756202,-56.78515625,0,0.721699953,0.292919725,0,0,0,0,1,1,1,1,1,1,-2.602443839,-0.248689285,4,304.8,Non-ethnic,0.64,9.574336605,0,1,0,0,0,2003,9
