"","Year","Month","Day","Country","dengue_cases"
"2296",2007,12,9,"Brazil",105
"2297",2007,12,9,"India",51
"2298",2007,12,9,"Indonesia",217
"2299",2007,12,9,"Mexico",115
"2300",2007,12,9,"Philippines",141
"2301",2007,12,9,"Singapore",107
"2302",2007,12,9,"Venezuela",441
"2303",2007,12,16,"Argentina",14
"2304",2007,12,16,"Bolivia",11
"2305",2007,12,16,"Brazil",116
"2306",2007,12,16,"India",45
"2307",2007,12,16,"Indonesia",183
"2308",2007,12,16,"Mexico",88
"2309",2007,12,16,"Philippines",132
"2310",2007,12,16,"Singapore",116
"2311",2007,12,16,"Venezuela",492
"2312",2007,12,23,"Argentina",14
"2313",2007,12,23,"Bolivia",1
"2314",2007,12,23,"Brazil",15
"2315",2007,12,23,"India",45
"2316",2007,12,23,"Indonesia",22
"2317",2007,12,23,"Mexico",69
"2318",2007,12,23,"Philippines",134
"2319",2007,12,23,"Singapore",126
"2320",2007,12,23,"Venezuela",568
"2321",2007,12,30,"Argentina",14
"2322",2007,12,30,"Bolivia",8
"2323",2007,12,30,"Brazil",194
"2324",2007,12,30,"India",43
"2325",2007,12,30,"Indonesia",183
"2326",2007,12,30,"Mexico",58
"2327",2007,12,30,"Philippines",171
"2328",2007,12,30,"Singapore",12
"2329",2007,12,30,"Venezuela",509
"2330",2008,1,6,"Argentina",12
"2331",2008,1,6,"Bolivia",9
"2332",2008,1,6,"Brazil",164
"2333",2008,1,6,"India",36
"2334",2008,1,6,"Indonesia",219
"2335",2008,1,6,"Mexico",63
"2336",2008,1,6,"Philippines",149
"2337",2008,1,6,"Singapore",138
"2338",2008,1,6,"Venezuela",558
"2339",2008,1,13,"Argentina",14
"2340",2008,1,13,"Bolivia",22
"2341",2008,1,13,"Brazil",204
"2342",2008,1,13,"India",4
"2343",2008,1,13,"Indonesia",238
"2344",2008,1,13,"Mexico",57
"2345",2008,1,13,"Philippines",147
"2346",2008,1,13,"Singapore",123
"2347",2008,1,13,"Venezuela",675
"2348",2008,1,20,"Argentina",17
"2349",2008,1,20,"Bolivia",28
"2350",2008,1,20,"Brazil",175
"2351",2008,1,20,"India",39
"2352",2008,1,20,"Indonesia",309
"2353",2008,1,20,"Mexico",55
"2354",2008,1,20,"Philippines",16
"2355",2008,1,20,"Singapore",14
"2356",2008,1,20,"Venezuela",773
"2357",2008,1,27,"Argentina",14
"2358",2008,1,27,"Bolivia",3
"2359",2008,1,27,"Brazil",165
"2360",2008,1,27,"India",38
"2361",2008,1,27,"Indonesia",3
"2362",2008,1,27,"Mexico",63
"2363",2008,1,27,"Philippines",183
"2364",2008,1,27,"Singapore",14
"2365",2008,1,27,"Venezuela",733
"2366",2008,2,3,"Argentina",17
"2367",2008,2,3,"Bolivia",28
"2368",2008,2,3,"Brazil",156
"2369",2008,2,3,"India",33
"2370",2008,2,3,"Indonesia",284
"2371",2008,2,3,"Mexico",62
"2372",2008,2,3,"Philippines",186
"2373",2008,2,3,"Singapore",124
"2374",2008,2,3,"Venezuela",729
"2375",2008,2,10,"Argentina",22
"2376",2008,2,10,"Bolivia",27
"2377",2008,2,10,"Brazil",18
"2378",2008,2,10,"India",21
"2379",2008,2,10,"Indonesia",314
"2380",2008,2,10,"Mexico",63
"2381",2008,2,10,"Philippines",175
"2382",2008,2,10,"Singapore",123
"2383",2008,2,10,"Venezuela",659
"2384",2008,2,17,"Argentina",46
"2385",2008,2,17,"Bolivia",52
"2386",2008,2,17,"Brazil",191
"2387",2008,2,17,"India",25
"2388",2008,2,17,"Indonesia",28
"2389",2008,2,17,"Mexico",64
"2390",2008,2,17,"Philippines",164
"2391",2008,2,17,"Singapore",122
"2392",2008,2,17,"Venezuela",624
"2393",2008,2,24,"Argentina",41
"2394",2008,2,24,"Bolivia",33
"2395",2008,2,24,"Brazil",233
"2396",2008,2,24,"India",26
"2397",2008,2,24,"Indonesia",233
"2398",2008,2,24,"Mexico",58
"2399",2008,2,24,"Philippines",115
"2400",2008,2,24,"Singapore",116
"2401",2008,2,24,"Venezuela",544
"2402",2008,3,2,"Argentina",58
"2403",2008,3,2,"Bolivia",28
"2404",2008,3,2,"Brazil",27
"2405",2008,3,2,"India",25
"2406",2008,3,2,"Indonesia",193
"2407",2008,3,2,"Mexico",65
"2408",2008,3,2,"Philippines",116
"2409",2008,3,2,"Singapore",108
"2410",2008,3,2,"Venezuela",522
"2411",2008,3,9,"Argentina",99
"2412",2008,3,9,"Bolivia",43
"2413",2008,3,9,"Brazil",335
"2414",2008,3,9,"India",26
"2415",2008,3,9,"Indonesia",267
"2416",2008,3,9,"Mexico",54
"2417",2008,3,9,"Philippines",105
"2418",2008,3,9,"Singapore",106
"2419",2008,3,9,"Venezuela",424
"2420",2008,3,16,"Argentina",84
"2421",2008,3,16,"Bolivia",33
"2422",2008,3,16,"Brazil",447
"2423",2008,3,16,"India",15
"2424",2008,3,16,"Indonesia",231
"2425",2008,3,16,"Mexico",55
"2426",2008,3,16,"Philippines",97
"2427",2008,3,16,"Singapore",108
"2428",2008,3,16,"Venezuela",31
"2429",2008,3,23,"Argentina",75
"2430",2008,3,23,"Bolivia",4
"2431",2008,3,23,"Brazil",702
"2432",2008,3,23,"India",21
"2433",2008,3,23,"Indonesia",241
"2434",2008,3,23,"Mexico",69
"2435",2008,3,23,"Philippines",83
"2436",2008,3,23,"Singapore",113
"2437",2008,3,23,"Venezuela",483
"2438",2008,3,30,"Argentina",7
"2439",2008,3,30,"Bolivia",41
"2440",2008,3,30,"Brazil",957
"2441",2008,3,30,"India",21
"2442",2008,3,30,"Indonesia",268
"2443",2008,3,30,"Mexico",65
"2444",2008,3,30,"Philippines",84
"2445",2008,3,30,"Singapore",109
"2446",2008,3,30,"Venezuela",374
"2447",2008,4,6,"Argentina",82
"2448",2008,4,6,"Bolivia",64
"2449",2008,4,6,"Brazil",1
"2450",2008,4,6,"India",24
"2451",2008,4,6,"Indonesia",274
"2452",2008,4,6,"Mexico",78
"2453",2008,4,6,"Philippines",86
"2454",2008,4,6,"Singapore",126
"2455",2008,4,6,"Venezuela",309
"2456",2008,4,13,"Argentina",6
"2457",2008,4,13,"Bolivia",44
"2458",2008,4,13,"Brazil",758
"2459",2008,4,13,"India",16
"2460",2008,4,13,"Indonesia",283
"2461",2008,4,13,"Mexico",78
"2462",2008,4,13,"Philippines",83
"2463",2008,4,13,"Singapore",145
"2464",2008,4,13,"Venezuela",27
"2465",2008,4,20,"Argentina",63
"2466",2008,4,20,"Bolivia",59
"2467",2008,4,20,"Brazil",662
"2468",2008,4,20,"India",26
"2469",2008,4,20,"Indonesia",239
"2470",2008,4,20,"Mexico",81
"2471",2008,4,20,"Philippines",77
"2472",2008,4,20,"Singapore",139
"2473",2008,4,20,"Venezuela",259
"2474",2008,4,27,"Argentina",53
"2475",2008,4,27,"Bolivia",46
"2476",2008,4,27,"Brazil",451
"2477",2008,4,27,"India",18
"2478",2008,4,27,"Indonesia",27
"2479",2008,4,27,"Mexico",63
"2480",2008,4,27,"Philippines",78
"2481",2008,4,27,"Singapore",146
"2482",2008,4,27,"Venezuela",239
"2483",2008,5,4,"Argentina",43
"2484",2008,5,4,"Bolivia",54
"2485",2008,5,4,"Brazil",309
"2486",2008,5,4,"India",14
"2487",2008,5,4,"Indonesia",259
"2488",2008,5,4,"Mexico",71
"2489",2008,5,4,"Philippines",75
"2490",2008,5,4,"Singapore",142
"2491",2008,5,4,"Venezuela",222
"2492",2008,5,11,"Argentina",29
"2493",2008,5,11,"Bolivia",31
"2494",2008,5,11,"Brazil",249
"2495",2008,5,11,"India",15
"2496",2008,5,11,"Indonesia",252
"2497",2008,5,11,"Mexico",66
"2498",2008,5,11,"Philippines",77
"2499",2008,5,11,"Singapore",137
"2500",2008,5,11,"Venezuela",227
"2501",2008,5,18,"Argentina",34
"2502",2008,5,18,"Bolivia",27
"2503",2008,5,18,"Brazil",229
"2504",2008,5,18,"India",21
"2505",2008,5,18,"Indonesia",236
"2506",2008,5,18,"Mexico",79
"2507",2008,5,18,"Philippines",76
"2508",2008,5,18,"Singapore",139
"2509",2008,5,18,"Venezuela",238
"2510",2008,5,25,"Argentina",24
"2511",2008,5,25,"Bolivia",28
"2512",2008,5,25,"Brazil",197
"2513",2008,5,25,"India",21
"2514",2008,5,25,"Indonesia",231
"2515",2008,5,25,"Mexico",101
"2516",2008,5,25,"Philippines",85
"2517",2008,5,25,"Singapore",115
"2518",2008,5,25,"Venezuela",207
"2519",2008,6,1,"Argentina",22
"2520",2008,6,1,"Bolivia",6
"2521",2008,6,1,"Brazil",124
"2522",2008,6,1,"India",18
"2523",2008,6,1,"Indonesia",23
"2524",2008,6,1,"Mexico",142
"2525",2008,6,1,"Philippines",79
"2526",2008,6,1,"Singapore",113
"2527",2008,6,1,"Venezuela",214
"2528",2008,6,8,"Argentina",17
"2529",2008,6,8,"Bolivia",36
"2530",2008,6,8,"Brazil",105
"2531",2008,6,8,"India",3
"2532",2008,6,8,"Indonesia",181
"2533",2008,6,8,"Mexico",12
"2534",2008,6,8,"Philippines",81
"2535",2008,6,8,"Singapore",123
"2536",2008,6,8,"Venezuela",216
"2537",2008,6,15,"Argentina",14
"2538",2008,6,15,"Bolivia",37
"2539",2008,6,15,"Brazil",1
"2540",2008,6,15,"India",45
"2541",2008,6,15,"Indonesia",186
"2542",2008,6,15,"Mexico",97
"2543",2008,6,15,"Philippines",84
"2544",2008,6,15,"Singapore",118
"2545",2008,6,15,"Venezuela",226
"2546",2008,6,22,"Argentina",14
"2547",2008,6,22,"Bolivia",27
"2548",2008,6,22,"Brazil",65
"2549",2008,6,22,"India",52
"2550",2008,6,22,"Indonesia",148
"2551",2008,6,22,"Mexico",109
"2552",2008,6,22,"Philippines",79
"2553",2008,6,22,"Singapore",124
"2554",2008,6,22,"Venezuela",198
"2555",2008,6,29,"Argentina",14
"2556",2008,6,29,"Bolivia",18
"2557",2008,6,29,"Brazil",48
"2558",2008,6,29,"India",62
"2559",2008,6,29,"Indonesia",14
"2560",2008,6,29,"Mexico",103
"2561",2008,6,29,"Philippines",91
"2562",2008,6,29,"Singapore",126
"2563",2008,6,29,"Venezuela",182
"2564",2008,7,6,"Argentina",14
"2565",2008,7,6,"Bolivia",21
"2566",2008,7,6,"Brazil",45
"2567",2008,7,6,"India",51
"2568",2008,7,6,"Indonesia",147
"2569",2008,7,6,"Mexico",109
"2570",2008,7,6,"Philippines",99
"2571",2008,7,6,"Singapore",122
"2572",2008,7,6,"Venezuela",181
"2573",2008,7,13,"Argentina",14
"2574",2008,7,13,"Bolivia",18
"2575",2008,7,13,"Brazil",3
"2576",2008,7,13,"India",56
"2577",2008,7,13,"Indonesia",146
"2578",2008,7,13,"Mexico",131
"2579",2008,7,13,"Philippines",82
"2580",2008,7,13,"Singapore",133
"2581",2008,7,13,"Venezuela",178
"2582",2008,7,20,"Argentina",12
"2583",2008,7,20,"Bolivia",14
"2584",2008,7,20,"Brazil",28
"2585",2008,7,20,"India",52
"2586",2008,7,20,"Indonesia",146
"2587",2008,7,20,"Mexico",132
"2588",2008,7,20,"Philippines",87
"2589",2008,7,20,"Singapore",133
"2590",2008,7,20,"Venezuela",175
"2591",2008,7,27,"Argentina",1
"2592",2008,7,27,"Bolivia",1
"2593",2008,7,27,"Brazil",32
"2594",2008,7,27,"India",71
"2595",2008,7,27,"Indonesia",155
"2596",2008,7,27,"Mexico",128
"2597",2008,7,27,"Philippines",99
"2598",2008,7,27,"Singapore",139
"2599",2008,7,27,"Venezuela",18
"2600",2008,8,3,"Argentina",12
"2601",2008,8,3,"Bolivia",7
"2602",2008,8,3,"Brazil",27
"2603",2008,8,3,"India",78
"2604",2008,8,3,"Indonesia",161
"2605",2008,8,3,"Mexico",123
"2606",2008,8,3,"Philippines",115
"2607",2008,8,3,"Singapore",122
"2608",2008,8,3,"Venezuela",17
"2609",2008,8,10,"Argentina",12
"2610",2008,8,10,"Bolivia",7
"2611",2008,8,10,"Brazil",24
"2612",2008,8,10,"India",9
"2613",2008,8,10,"Indonesia",123
"2614",2008,8,10,"Mexico",137
"2615",2008,8,10,"Philippines",115
"2616",2008,8,10,"Singapore",121
"2617",2008,8,10,"Venezuela",177
"2618",2008,8,17,"Argentina",12
"2619",2008,8,17,"Bolivia",5
"2620",2008,8,17,"Brazil",35
"2621",2008,8,17,"India",109
"2622",2008,8,17,"Indonesia",13
"2623",2008,8,17,"Mexico",125
"2624",2008,8,17,"Philippines",141
"2625",2008,8,17,"Singapore",113
"2626",2008,8,17,"Venezuela",174
"2627",2008,8,24,"Argentina",14
"2628",2008,8,24,"Bolivia",1
"2629",2008,8,24,"Brazil",29
"2630",2008,8,24,"India",175
"2631",2008,8,24,"Indonesia",146
"2632",2008,8,24,"Mexico",135
"2633",2008,8,24,"Philippines",135
"2634",2008,8,24,"Singapore",121
"2635",2008,8,24,"Venezuela",173
"2636",2008,8,31,"Argentina",17
"2637",2008,8,31,"Bolivia",17
"2638",2008,8,31,"Brazil",31
"2639",2008,8,31,"India",222
"2640",2008,8,31,"Indonesia",158
"2641",2008,8,31,"Mexico",157
"2642",2008,8,31,"Philippines",164
"2643",2008,8,31,"Singapore",115
"2644",2008,8,31,"Venezuela",187
"2645",2008,9,7,"Argentina",14
"2646",2008,9,7,"Bolivia",17
"2647",2008,9,7,"Brazil",33
"2648",2008,9,7,"India",232
"2649",2008,9,7,"Indonesia",171
"2650",2008,9,7,"Mexico",191
"2651",2008,9,7,"Philippines",107
"2652",2008,9,7,"Singapore",118
"2653",2008,9,7,"Venezuela",164
"2654",2008,9,14,"Argentina",12
"2655",2008,9,14,"Bolivia",11
"2656",2008,9,14,"Brazil",25
"2657",2008,9,14,"India",249
"2658",2008,9,14,"Indonesia",164
"2659",2008,9,14,"Mexico",2
"2660",2008,9,14,"Philippines",157
"2661",2008,9,14,"Singapore",108
"2662",2008,9,14,"Thailand",104
"2663",2008,9,14,"Venezuela",171
"2664",2008,9,21,"Argentina",12
"2665",2008,9,21,"Bolivia",8
"2666",2008,9,21,"Brazil",26
"2667",2008,9,21,"India",262
"2668",2008,9,21,"Indonesia",15
"2669",2008,9,21,"Mexico",208
"2670",2008,9,21,"Philippines",123
"2671",2008,9,21,"Singapore",107
"2672",2008,9,21,"Thailand",125
"2673",2008,9,21,"Venezuela",178
"2674",2008,9,28,"Argentina",14
"2675",2008,9,28,"Bolivia",1
"2676",2008,9,28,"Brazil",25
"2677",2008,9,28,"India",244
"2678",2008,9,28,"Indonesia",115
"2679",2008,9,28,"Mexico",259
"2680",2008,9,28,"Philippines",1
"2681",2008,9,28,"Singapore",105
"2682",2008,9,28,"Thailand",118
"2683",2008,9,28,"Venezuela",176
"2684",2008,10,5,"Argentina",17
"2685",2008,10,5,"Bolivia",12
"2686",2008,10,5,"Brazil",25
"2687",2008,10,5,"India",215
"2688",2008,10,5,"Indonesia",165
"2689",2008,10,5,"Mexico",243
"2690",2008,10,5,"Philippines",96
"2691",2008,10,5,"Singapore",112
"2692",2008,10,5,"Thailand",112
"2693",2008,10,5,"Venezuela",197
"2694",2008,10,12,"Argentina",14
"2695",2008,10,12,"Bolivia",14
"2696",2008,10,12,"Brazil",28
"2697",2008,10,12,"India",23
"2698",2008,10,12,"Indonesia",162
"2699",2008,10,12,"Mexico",224
"2700",2008,10,12,"Philippines",1
"2701",2008,10,12,"Singapore",11
"2702",2008,10,12,"Thailand",113
"2703",2008,10,12,"Venezuela",216
"2704",2008,10,19,"Argentina",14
"2705",2008,10,19,"Bolivia",16
"2706",2008,10,19,"Brazil",44
"2707",2008,10,19,"India",232
"2708",2008,10,19,"Indonesia",189
"2709",2008,10,19,"Mexico",217
"2710",2008,10,19,"Philippines",102
"2711",2008,10,19,"Singapore",109
"2712",2008,10,19,"Thailand",113
"2713",2008,10,19,"Venezuela",233
"2714",2008,10,26,"Argentina",24
"2715",2008,10,26,"Bolivia",3
"2716",2008,10,26,"Brazil",46
"2717",2008,10,26,"India",235
"2718",2008,10,26,"Indonesia",192
"2719",2008,10,26,"Mexico",201
"2720",2008,10,26,"Philippines",103
"2721",2008,10,26,"Singapore",105
"2722",2008,10,26,"Thailand",122
"2723",2008,10,26,"Venezuela",251
"2724",2008,11,2,"Argentina",29
"2725",2008,11,2,"Bolivia",21
"2726",2008,11,2,"Brazil",49
"2727",2008,11,2,"India",193
"2728",2008,11,2,"Indonesia",18
"2729",2008,11,2,"Mexico",179
"2730",2008,11,2,"Philippines",107
"2731",2008,11,2,"Singapore",117
"2732",2008,11,2,"Thailand",136
"2733",2008,11,2,"Venezuela",267
"2734",2008,11,9,"Argentina",31
"2735",2008,11,9,"Bolivia",25
"2736",2008,11,9,"Brazil",61
"2737",2008,11,9,"India",161
"2738",2008,11,9,"Indonesia",207
"2739",2008,11,9,"Mexico",17
"2740",2008,11,9,"Philippines",97
"2741",2008,11,9,"Singapore",11
"2742",2008,11,9,"Thailand",146
"2743",2008,11,9,"Venezuela",241
"2744",2008,11,16,"Argentina",31
"2745",2008,11,16,"Bolivia",32
"2746",2008,11,16,"Brazil",59
"2747",2008,11,16,"India",12
"2748",2008,11,16,"Indonesia",205
"2749",2008,11,16,"Mexico",148
"2750",2008,11,16,"Philippines",85
"2751",2008,11,16,"Singapore",109
"2752",2008,11,16,"Thailand",159
"2753",2008,11,16,"Venezuela",205
"2754",2008,11,23,"Argentina",24
"2755",2008,11,23,"Bolivia",36
"2756",2008,11,23,"Brazil",59
"2757",2008,11,23,"India",95
"2758",2008,11,23,"Indonesia",226
"2759",2008,11,23,"Mexico",136
"2760",2008,11,23,"Philippines",91
"2761",2008,11,23,"Singapore",115
"2762",2008,11,23,"Thailand",149
"2763",2008,11,23,"Venezuela",223
"2764",2008,11,30,"Argentina",17
"2765",2008,11,30,"Bolivia",31
"2766",2008,11,30,"Brazil",41
"2767",2008,11,30,"India",75
"2768",2008,11,30,"Indonesia",21
"2769",2008,11,30,"Mexico",12
"2770",2008,11,30,"Philippines",86
"2771",2008,11,30,"Singapore",109
"2772",2008,11,30,"Thailand",123
"2773",2008,11,30,"Venezuela",237
"2774",2008,12,7,"Argentina",14
"2775",2008,12,7,"Bolivia",37
"2776",2008,12,7,"Brazil",7
"2777",2008,12,7,"India",68
"2778",2008,12,7,"Indonesia",195
"2779",2008,12,7,"Mexico",102
"2780",2008,12,7,"Philippines",88
"2781",2008,12,7,"Singapore",104
"2782",2008,12,7,"Thailand",101
"2783",2008,12,7,"Venezuela",245
"2784",2008,12,14,"Argentina",12
"2785",2008,12,14,"Bolivia",35
"2786",2008,12,14,"Brazil",99
"2787",2008,12,14,"India",76
"2788",2008,12,14,"Indonesia",199
"2789",2008,12,14,"Mexico",73
"2790",2008,12,14,"Philippines",101
"2791",2008,12,14,"Singapore",106
"2792",2008,12,14,"Thailand",102
"2793",2008,12,14,"Venezuela",215
"2794",2008,12,21,"Argentina",14
"2795",2008,12,21,"Bolivia",39
"2796",2008,12,21,"Brazil",98
"2797",2008,12,21,"India",69
"2798",2008,12,21,"Indonesia",169
"2799",2008,12,21,"Mexico",57
"2800",2008,12,21,"Philippines",103
"2801",2008,12,21,"Singapore",107
"2802",2008,12,21,"Thailand",97
"2803",2008,12,21,"Venezuela",216
"2804",2008,12,28,"Argentina",14
"2805",2008,12,28,"Bolivia",65
"2806",2008,12,28,"Brazil",108
"2807",2008,12,28,"India",63
"2808",2008,12,28,"Indonesia",188
"2809",2008,12,28,"Mexico",6
"2810",2008,12,28,"Philippines",112
"2811",2008,12,28,"Singapore",115
"2812",2008,12,28,"Thailand",91
"2813",2008,12,28,"Venezuela",205
"2814",2009,1,4,"Argentina",14
"2815",2009,1,4,"Bolivia",123
"2816",2009,1,4,"Brazil",127
"2817",2009,1,4,"India",47
"2818",2009,1,4,"Indonesia",21
"2819",2009,1,4,"Mexico",66
"2820",2009,1,4,"Philippines",13
"2821",2009,1,4,"Singapore",12
"2822",2009,1,4,"Thailand",86
"2823",2009,1,4,"Venezuela",206
"2824",2009,1,11,"Argentina",17
"2825",2009,1,11,"Bolivia",231
"2826",2009,1,11,"Brazil",117
"2827",2009,1,11,"India",39
"2828",2009,1,11,"Indonesia",242
"2829",2009,1,11,"Mexico",62
"2830",2009,1,11,"Philippines",115
"2831",2009,1,11,"Singapore",116
"2832",2009,1,11,"Thailand",91
"2833",2009,1,11,"Venezuela",213
"2834",2009,1,18,"Argentina",17
"2835",2009,1,18,"Bolivia",37
"2836",2009,1,18,"Brazil",117
"2837",2009,1,18,"India",41
"2838",2009,1,18,"Indonesia",235
"2839",2009,1,18,"Mexico",58
"2840",2009,1,18,"Philippines",114
"2841",2009,1,18,"Singapore",12
"2842",2009,1,18,"Thailand",89
"2843",2009,1,18,"Venezuela",241
"2844",2009,1,25,"Argentina",27
"2845",2009,1,25,"Bolivia",548
"2846",2009,1,25,"Brazil",145
"2847",2009,1,25,"India",38
"2848",2009,1,25,"Indonesia",235
"2849",2009,1,25,"Mexico",64
"2850",2009,1,25,"Philippines",125
"2851",2009,1,25,"Singapore",12
"2852",2009,1,25,"Thailand",109
"2853",2009,1,25,"Venezuela",22
"2854",2009,2,1,"Argentina",29
"2855",2009,2,1,"Bolivia",803
"2856",2009,2,1,"Brazil",172
"2857",2009,2,1,"India",27
"2858",2009,2,1,"Indonesia",227
"2859",2009,2,1,"Mexico",57
"2860",2009,2,1,"Philippines",122
"2861",2009,2,1,"Singapore",128
"2862",2009,2,1,"Thailand",125
"2863",2009,2,1,"Venezuela",221
"2864",2009,2,8,"Argentina",39
"2865",2009,2,8,"Bolivia",1
"2866",2009,2,8,"Brazil",209
"2867",2009,2,8,"India",29
"2868",2009,2,8,"Indonesia",239
"2869",2009,2,8,"Mexico",7
"2870",2009,2,8,"Philippines",102
"2871",2009,2,8,"Singapore",113
"2872",2009,2,8,"Thailand",13
"2873",2009,2,8,"Venezuela",209
"2874",2009,2,15,"Argentina",7
"2875",2009,2,15,"Bolivia",852
"2876",2009,2,15,"Brazil",252
"2877",2009,2,15,"India",23
"2878",2009,2,15,"Indonesia",249
"2879",2009,2,15,"Mexico",69
"2880",2009,2,15,"Philippines",122
"2881",2009,2,15,"Singapore",115
"2882",2009,2,15,"Thailand",12
"2883",2009,2,15,"Venezuela",199
"2884",2009,2,22,"Argentina",108
"2885",2009,2,22,"Bolivia",723
"2886",2009,2,22,"Brazil",262
"2887",2009,2,22,"India",26
"2888",2009,2,22,"Indonesia",214
"2889",2009,2,22,"Mexico",73
"2890",2009,2,22,"Philippines",137
"2891",2009,2,22,"Singapore",11
"2892",2009,2,22,"Thailand",106
"2893",2009,2,22,"Venezuela",207
"2894",2009,3,1,"Argentina",166
"2895",2009,3,1,"Bolivia",929
"2896",2009,3,1,"Brazil",377
"2897",2009,3,1,"India",22
"2898",2009,3,1,"Indonesia",217
"2899",2009,3,1,"Mexico",81
"2900",2009,3,1,"Philippines",99
"2901",2009,3,1,"Singapore",101
"2902",2009,3,1,"Thailand",96
"2903",2009,3,1,"Venezuela",217
"2904",2009,3,8,"Argentina",227
"2905",2009,3,8,"Bolivia",753
"2906",2009,3,8,"Brazil",42
"2907",2009,3,8,"India",2
"2908",2009,3,8,"Indonesia",226
"2909",2009,3,8,"Mexico",71
"2910",2009,3,8,"Philippines",99
"2911",2009,3,8,"Singapore",119
"2912",2009,3,8,"Thailand",84
"2913",2009,3,8,"Venezuela",232
"2914",2009,3,15,"Argentina",383
"2915",2009,3,15,"Bolivia",509
"2916",2009,3,15,"Brazil",435
"2917",2009,3,15,"India",21
"2918",2009,3,15,"Indonesia",244
"2919",2009,3,15,"Mexico",71
"2920",2009,3,15,"Philippines",1
"2921",2009,3,15,"Singapore",129
"2922",2009,3,15,"Thailand",86
"2923",2009,3,15,"Venezuela",21
"2924",2009,3,22,"Argentina",436
"2925",2009,3,22,"Bolivia",399
"2926",2009,3,22,"Brazil",439
"2927",2009,3,22,"India",19
"2928",2009,3,22,"Indonesia",226
"2929",2009,3,22,"Mexico",86
"2930",2009,3,22,"Philippines",1
"2931",2009,3,22,"Singapore",13
"2932",2009,3,22,"Thailand",85
"2933",2009,3,22,"Venezuela",194
"2934",2009,3,29,"Argentina",53
"2935",2009,3,29,"Bolivia",301
"2936",2009,3,29,"Brazil",403
"2937",2009,3,29,"India",19
"2938",2009,3,29,"Indonesia",224
"2939",2009,3,29,"Mexico",101
"2940",2009,3,29,"Philippines",83
"2941",2009,3,29,"Singapore",138
"2942",2009,3,29,"Thailand",84
"2943",2009,3,29,"Venezuela",205
"2944",2009,4,5,"Argentina",699
"2945",2009,4,5,"Bolivia",179
"2946",2009,4,5,"Brazil",31
"2947",2009,4,5,"India",16
"2948",2009,4,5,"Indonesia",223
"2949",2009,4,5,"Mexico",83
"2950",2009,4,5,"Philippines",76
"2951",2009,4,5,"Singapore",129
"2952",2009,4,5,"Thailand",78
"2953",2009,4,5,"Venezuela",201
"2954",2009,4,12,"Argentina",788
"2955",2009,4,12,"Bolivia",173
"2956",2009,4,12,"Brazil",344
"2957",2009,4,12,"India",23
"2958",2009,4,12,"Indonesia",235
"2959",2009,4,12,"Mexico",121
"2960",2009,4,12,"Philippines",68
"2961",2009,4,12,"Singapore",133
"2962",2009,4,12,"Thailand",73
"2963",2009,4,12,"Venezuela",226
"2964",2009,4,19,"Argentina",817
"2965",2009,4,19,"Bolivia",142
"2966",2009,4,19,"Brazil",255
"2967",2009,4,19,"India",23
"2968",2009,4,19,"Indonesia",211
"2969",2009,4,19,"Mexico",121
"2970",2009,4,19,"Philippines",71
"2971",2009,4,19,"Singapore",141
"2972",2009,4,19,"Thailand",78
"2973",2009,4,19,"Venezuela",227
"2974",2009,4,26,"Argentina",971
"2975",2009,4,26,"Bolivia",156
"2976",2009,4,26,"Brazil",235
"2977",2009,4,26,"India",19
"2978",2009,4,26,"Indonesia",217
"2979",2009,4,26,"Mexico",79
"2980",2009,4,26,"Philippines",78
"2981",2009,4,26,"Singapore",123
"2982",2009,4,26,"Thailand",1
"2983",2009,4,26,"Venezuela",226
"2984",2009,5,3,"Argentina",1
"2985",2009,5,3,"Bolivia",164
"2986",2009,5,3,"Brazil",214
"2987",2009,5,3,"India",24
"2988",2009,5,3,"Indonesia",215
"2989",2009,5,3,"Mexico",7
"2990",2009,5,3,"Philippines",78
"2991",2009,5,3,"Singapore",115
"2992",2009,5,3,"Thailand",99
"2993",2009,5,3,"Venezuela",194
"2994",2009,5,10,"Argentina",916
"2995",2009,5,10,"Bolivia",143
"2996",2009,5,10,"Brazil",23
"2997",2009,5,10,"India",21
"2998",2009,5,10,"Indonesia",192
